timestamp,user,source_ip,dest_ip,event_type,process,port,bytes_sent,bytes_recv,duration_sec,login_attempts,failed_logins,country,is_admin,after_hours,label
2026-05-18T03:59:07.504461,frank,192.168.2.215,192.168.5.220,logout,powershell.exe,443,4166,3219,5.76,1,0,NZ,0,0,0
2026-06-05T05:43:26.504461,bob,192.168.2.84,192.168.3.251,network_connection,cmd.exe,80,2780,1506,29.42,1,0,NZ,0,0,0
2026-05-20T12:32:31.504461,alice,192.168.4.99,192.168.2.131,logout,chrome.exe,22,1346,2718,12.48,1,0,NZ,0,0,0
2026-06-08T08:41:29.504461,bob,192.168.2.131,192.168.4.99,network_connection,powershell.exe,443,939,581,26.49,1,0,NZ,0,0,0
2026-06-10T09:50:55.504461,eve,192.168.3.159,192.168.3.18,login_success,chrome.exe,80,1218,1607,23.77,1,0,NZ,0,0,0
2026-05-23T23:27:50.504461,bob,192.168.3.126,192.168.2.213,policy_change,python.exe,22,479,5962,29.26,1,0,NZ,0,0,0
2026-06-05T19:59:44.504461,grace,192.168.2.84,192.168.4.156,policy_change,python.exe,80,4966,5687,13.25,1,0,NZ,0,0,0
2026-05-17T20:51:47.504461,charlie,148.75.115.129,192.168.3.210,privilege_escalation,powershell.exe,3389,0,0,0.0,1,0,CN,1,0,1
2026-06-09T12:17:28.504461,alice,192.168.3.126,192.168.4.79,file_deleted,ssh,22,1293,7471,6.91,1,0,NZ,0,0,0
2026-06-03T01:32:04.504461,judy,192.168.3.21,192.168.2.84,file_deleted,ssh,22,2294,1402,26.33,1,0,NZ,0,0,0
2026-05-14T18:10:09.504461,judy,192.168.4.137,192.168.2.84,login_success,python.exe,22,4153,956,19.83,1,0,NZ,0,0,0
2026-05-20T19:29:36.504461,charlie,192.168.2.68,192.168.3.251,logout,cmd.exe,443,2399,1406,14.93,1,0,NZ,0,0,0
2026-06-09T07:26:15.504461,diana,192.168.2.87,192.168.2.84,file_deleted,chrome.exe,22,2335,9060,3.07,1,0,NZ,0,0,0
2026-06-05T15:20:58.504461,judy,192.168.2.68,192.168.5.154,privilege_escalation,bash,80,1365,8957,24.26,1,0,NZ,0,0,0
2026-06-05T20:53:14.504461,judy,192.168.3.90,192.168.5.243,file_modified,python.exe,80,1454,1172,9.51,1,0,NZ,0,0,0
2026-05-30T15:25:24.504461,charlie,192.168.3.239,192.168.2.213,file_modified,bash,22,4268,828,12.17,1,0,NZ,0,0,0
2026-05-24T02:38:35.504461,charlie,192.168.2.213,192.168.4.99,network_connection,cmd.exe,22,3885,3645,26.12,1,0,NZ,0,0,0
2026-05-28T21:58:43.504461,judy,192.168.3.21,192.168.3.251,network_connection,explorer.exe,80,1614,7375,7.44,1,0,NZ,0,0,0
2026-05-13T17:18:52.504461,frank,192.168.4.79,192.168.5.220,file_modified,chrome.exe,80,4116,5682,5.6,1,0,NZ,0,0,0
2026-05-23T09:32:41.504461,grace,192.168.2.213,192.168.3.239,login_failure,bash,22,3885,3856,25.01,1,0,NZ,0,0,0
2026-06-04T07:37:30.504461,frank,192.168.5.154,192.168.4.94,login_failure,python.exe,443,1735,1163,16.73,1,0,NZ,0,0,0
2026-05-28T08:25:12.504461,henry,192.168.2.68,192.168.5.243,login_success,python.exe,443,1136,6764,25.29,1,0,NZ,0,0,0
2026-05-31T04:31:48.504461,alice,192.168.3.18,192.168.4.94,policy_change,explorer.exe,22,284,7967,25.26,1,0,NZ,0,0,0
2026-05-23T01:58:32.504461,ivan,192.168.4.137,192.168.3.21,network_connection,ssh,22,964,8254,22.97,1,0,NZ,0,0,0
2026-05-22T19:15:59.504461,ivan,192.168.2.131,192.168.2.131,network_connection,explorer.exe,80,3195,7578,17.78,1,0,NZ,0,0,0
2026-05-13T10:28:33.504461,ivan,192.168.2.123,192.168.4.94,file_modified,chrome.exe,443,4499,2606,4.86,1,0,NZ,0,0,0
2026-05-30T20:29:03.504461,bob,192.168.4.9,192.168.4.79,logout,python.exe,22,3853,1859,27.28,1,0,NZ,0,0,0
2026-06-01T07:08:56.504461,eve,192.168.2.213,192.168.3.90,login_success,ssh,443,198,6729,4.58,1,0,NZ,0,0,0
2026-05-30T15:56:51.504461,alice,192.168.3.254,192.168.5.243,process_created,bash,443,4060,4960,22.8,1,0,NZ,0,0,0
2026-05-24T22:35:01.504461,alice,192.168.3.251,192.168.1.107,file_deleted,explorer.exe,80,4580,9357,4.69,1,0,NZ,0,0,0
2026-05-15T03:34:30.504461,judy,192.168.4.9,192.168.4.156,privilege_escalation,svchost.exe,22,4721,4114,6.84,1,0,NZ,0,0,0
2026-05-22T12:28:02.504461,henry,192.168.5.220,192.168.3.251,login_success,explorer.exe,22,1194,3129,26.83,1,0,NZ,0,0,0
2026-05-27T01:55:14.504461,frank,192.168.2.215,192.168.4.156,network_connection,ssh,22,3108,1360,26.32,1,0,NZ,0,0,0
2026-05-28T11:21:50.504461,frank,192.168.3.210,192.168.5.220,file_modified,python.exe,443,4738,3376,15.5,1,0,NZ,0,0,0
2026-06-10T09:29:33.504461,alice,192.168.3.254,192.168.5.154,logout,svchost.exe,443,2337,1308,2.15,1,0,NZ,0,0,0
2026-05-23T14:50:56.504461,eve,192.168.4.99,192.168.2.131,file_modified,svchost.exe,22,308,8284,27.22,1,0,NZ,0,0,0
2026-06-11T03:06:44.504461,judy,192.168.2.213,192.168.2.213,login_success,svchost.exe,443,1081,307,11.43,1,0,NZ,0,0,0
2026-05-23T14:02:38.504461,frank,192.168.5.220,192.168.5.154,file_deleted,chrome.exe,443,4431,4938,17.22,1,0,NZ,0,0,0
2026-06-05T10:29:00.504461,judy,192.168.3.21,192.168.3.251,process_created,chrome.exe,22,1735,4845,16.98,1,0,NZ,0,0,0
2026-05-30T08:51:58.504461,frank,192.168.3.159,192.168.4.164,login_failure,chrome.exe,80,2021,6648,12.75,1,0,NZ,0,0,0
2026-05-20T14:37:36.504461,diana,192.168.3.18,192.168.3.251,network_connection,chrome.exe,443,3504,2176,13.62,1,0,NZ,0,0,0
2026-06-06T21:37:04.504461,judy,192.168.1.107,192.168.2.84,policy_change,svchost.exe,443,3518,3108,22.65,1,0,NZ,0,0,0
2026-05-14T18:32:52.504461,charlie,192.168.4.137,192.168.5.220,privilege_escalation,cmd.exe,443,3524,8115,26.4,1,0,NZ,0,0,0
2026-05-15T16:46:38.504461,grace,192.168.2.123,192.168.3.126,login_failure,powershell.exe,80,3197,1015,3.51,1,0,NZ,0,0,0
2026-06-06T11:22:54.504461,charlie,192.168.4.156,192.168.4.82,file_deleted,explorer.exe,443,3732,7490,11.1,1,0,NZ,0,0,0
2026-05-23T17:37:30.504461,alice,192.168.3.18,192.168.2.131,policy_change,bash,80,4084,8704,7.27,1,0,NZ,0,0,0
2026-05-28T08:57:20.504461,bob,192.168.5.154,192.168.3.159,privilege_escalation,cmd.exe,22,2096,6021,7.43,1,0,NZ,0,0,0
2026-05-23T17:27:46.504461,grace,192.168.2.84,192.168.3.126,file_deleted,cmd.exe,22,4010,3494,12.5,1,0,NZ,0,0,0
2026-05-29T02:31:33.504461,bob,192.168.2.123,192.168.3.251,file_access,powershell.exe,443,2398,6184,5.94,1,0,NZ,0,0,0
2026-06-08T17:25:50.504461,ivan,192.168.5.186,192.168.4.9,privilege_escalation,explorer.exe,443,4706,8897,25.94,1,0,NZ,0,0,0
2026-05-18T16:13:07.504461,bob,192.168.2.123,192.168.2.68,login_success,bash,80,2645,6407,3.15,1,0,NZ,0,0,0
2026-06-01T09:36:30.504461,ivan,192.168.3.251,192.168.2.213,policy_change,bash,80,3985,8638,6.55,1,0,NZ,0,0,0
2026-05-21T17:24:19.504461,henry,192.168.5.220,192.168.3.18,login_failure,python.exe,80,1098,6641,1.92,1,0,NZ,0,0,0
2026-06-10T22:52:20.504461,bob,192.168.4.156,192.168.2.68,network_connection,explorer.exe,80,1257,6968,15.38,1,0,NZ,0,0,0
2026-06-08T05:26:57.504461,ivan,192.168.3.159,192.168.3.90,login_success,python.exe,22,2421,9497,25.98,1,0,NZ,0,0,0
2026-06-09T20:53:24.504461,judy,192.168.3.90,192.168.4.82,file_access,chrome.exe,80,4772,1484,20.66,1,0,NZ,0,0,0
2026-06-07T20:28:37.504461,admin,104.29.225.153,192.168.3.21,logout,cmd.exe,445,0,0,0.0,1,0,RU,1,1,1
2026-06-03T19:49:22.504461,grace,192.168.4.137,192.168.3.90,network_connection,bash,80,4912,4951,24.0,1,0,NZ,0,0,0
2026-05-26T07:30:11.504461,admin,195.55.119.209,192.168.5.29,network_connection,wget,4444,773199,233,2766.12,1,0,KP,0,0,1
2026-05-16T19:03:35.504461,grace,192.168.4.164,192.168.2.213,login_failure,explorer.exe,22,188,8608,2.94,1,0,NZ,0,0,0
2026-05-18T06:31:32.504461,bob,192.168.4.164,192.168.4.99,process_created,svchost.exe,80,645,3666,9.84,1,0,NZ,0,0,0
2026-05-26T15:11:36.504461,frank,192.168.2.215,192.168.3.251,network_connection,chrome.exe,80,4099,4346,7.52,1,0,NZ,0,0,0
2026-05-13T09:34:56.504461,diana,192.168.3.90,192.168.4.82,logout,python.exe,80,2079,1490,12.03,1,0,NZ,0,0,0
2026-06-03T22:46:26.504461,henry,192.168.4.99,192.168.5.29,file_deleted,svchost.exe,22,2590,5684,19.6,1,0,NZ,0,0,0
2026-05-20T20:41:30.504461,frank,192.168.2.213,192.168.2.215,file_deleted,python.exe,443,4160,8958,9.67,1,0,NZ,0,0,0
2026-05-26T14:27:03.504461,diana,192.168.2.87,192.168.3.126,network_connection,bash,80,2833,1745,28.24,1,0,NZ,0,0,0
2026-06-09T10:08:19.504461,diana,192.168.2.215,192.168.2.215,file_modified,explorer.exe,80,4500,8439,7.63,1,0,NZ,0,0,0
2026-06-08T14:14:11.504461,judy,192.168.4.9,192.168.5.29,login_success,ssh,80,1088,2644,21.08,1,0,NZ,0,0,0
2026-05-19T06:00:38.504461,diana,192.168.4.164,192.168.4.82,process_created,explorer.exe,443,4068,7471,4.19,1,0,NZ,0,0,0
2026-06-08T16:01:05.504461,judy,41.66.245.135,192.168.4.79,login_failure,python.exe,8080,0,0,0.0,122,121,US,0,0,1
2026-05-26T07:12:34.504461,root,204.75.119.190,192.168.5.29,login_failure,chrome.exe,1337,0,0,0.0,1,0,CN,0,1,1
2026-05-14T10:52:05.504461,frank,192.168.1.107,192.168.5.29,file_access,bash,22,3253,8625,27.88,1,0,NZ,0,0,0
2026-05-22T19:30:01.504461,judy,192.168.3.251,192.168.3.159,login_failure,explorer.exe,80,782,2976,6.62,1,0,NZ,0,0,0
2026-05-27T17:04:14.504461,charlie,192.168.3.126,192.168.4.9,privilege_escalation,bash,443,2076,6895,3.19,1,0,NZ,0,0,0
2026-05-14T01:00:19.504461,charlie,192.168.3.90,192.168.3.90,file_access,python.exe,80,4391,420,10.89,1,0,NZ,0,0,0
2026-06-08T20:38:18.504461,charlie,192.168.2.131,192.168.3.239,privilege_escalation,explorer.exe,443,1068,8279,4.92,1,0,NZ,0,0,0
2026-05-22T00:18:22.504461,henry,192.168.2.213,192.168.2.131,logout,bash,80,2584,5701,2.46,1,0,NZ,0,0,0
2026-06-04T21:15:02.504461,grace,192.168.4.9,192.168.3.251,file_deleted,svchost.exe,22,4738,8256,18.77,1,0,NZ,0,0,0
2026-06-11T00:30:07.504461,diana,192.168.3.239,192.168.3.239,login_failure,chrome.exe,443,1399,4280,24.62,1,0,NZ,0,0,0
2026-06-02T00:25:43.504461,frank,192.168.4.82,192.168.4.79,process_created,python.exe,22,1113,6638,20.38,1,0,NZ,0,0,0
2026-06-02T23:10:22.504461,charlie,192.168.3.18,192.168.4.82,network_connection,svchost.exe,80,4354,2461,6.16,1,0,NZ,0,0,0
2026-06-11T12:39:49.504461,ivan,192.168.5.186,192.168.5.154,policy_change,ssh,443,4072,6514,13.93,1,0,NZ,0,0,0
2026-06-04T10:07:41.504461,bob,192.168.5.220,192.168.2.123,login_failure,bash,80,2349,5794,18.69,1,0,NZ,0,0,0
2026-06-02T09:54:46.504461,charlie,192.168.1.107,192.168.4.82,file_modified,ssh,80,426,9369,15.18,1,0,NZ,0,0,0
2026-06-10T06:56:59.504461,alice,192.168.4.156,192.168.4.9,network_connection,chrome.exe,22,951,7471,8.51,1,0,NZ,0,0,0
2026-06-06T08:29:48.504461,ivan,192.168.4.79,192.168.2.131,logout,cmd.exe,80,3869,5326,22.04,1,0,NZ,0,0,0
2026-05-24T01:42:39.504461,charlie,192.168.5.220,192.168.5.243,login_failure,ssh,443,910,9304,2.08,1,0,NZ,0,0,0
2026-05-20T09:09:01.504461,frank,192.168.5.186,192.168.5.186,logout,cmd.exe,80,4001,8343,0.3,1,0,NZ,0,0,0
2026-06-06T09:30:11.504461,diana,192.168.1.107,192.168.3.90,file_access,svchost.exe,443,4138,7605,5.7,1,0,NZ,0,0,0
2026-05-26T16:45:34.504461,frank,192.168.3.18,192.168.4.137,login_failure,svchost.exe,443,3304,9167,19.9,1,0,NZ,0,0,0
2026-06-05T04:49:33.504461,eve,192.168.3.239,192.168.4.156,file_access,ssh,80,2982,4792,4.62,1,0,NZ,0,0,0
2026-05-28T16:59:43.504461,eve,192.168.2.123,192.168.5.29,logout,bash,443,4478,3561,20.8,1,0,NZ,0,0,0
2026-06-04T22:29:01.504461,grace,192.168.2.215,192.168.4.9,login_failure,cmd.exe,443,545,7632,16.66,1,0,NZ,0,0,0
2026-06-04T17:16:10.504461,alice,192.168.2.84,192.168.2.215,login_success,powershell.exe,22,412,8538,5.05,1,0,NZ,0,0,0
2026-05-24T03:55:31.504461,eve,192.168.3.21,192.168.3.239,login_failure,cmd.exe,443,2310,8571,12.52,1,0,NZ,0,0,0
2026-05-27T05:25:51.504461,ivan,192.168.3.18,192.168.4.156,login_success,bash,443,1787,5451,12.43,1,0,NZ,0,0,0
2026-06-01T16:19:18.504461,eve,192.168.2.84,192.168.2.123,privilege_escalation,cmd.exe,22,1250,4328,12.83,1,0,NZ,0,0,0
2026-05-26T13:24:24.504461,diana,192.168.4.164,192.168.4.82,file_access,ssh,22,2970,330,24.15,1,0,NZ,0,0,0
2026-05-30T11:03:31.504461,diana,192.168.4.156,192.168.4.99,file_access,powershell.exe,22,4820,6473,25.38,1,0,NZ,0,0,0
2026-06-07T13:33:36.504461,eve,192.168.4.137,192.168.4.94,file_access,python.exe,22,2908,893,12.81,1,0,NZ,0,0,0
2026-06-07T19:22:01.504461,diana,192.168.2.123,192.168.4.156,privilege_escalation,svchost.exe,22,4123,267,5.57,1,0,NZ,0,0,0
2026-05-18T13:18:34.504461,charlie,192.168.4.94,192.168.4.79,login_success,cmd.exe,80,2586,9790,18.15,1,0,NZ,0,0,0
2026-05-25T02:25:09.504461,frank,192.168.2.84,192.168.2.87,file_deleted,svchost.exe,443,2267,271,13.36,1,0,NZ,0,0,0
2026-06-04T04:45:39.504461,frank,192.168.2.68,192.168.4.137,process_created,bash,22,182,4996,19.96,1,0,NZ,0,0,0
2026-05-12T18:42:10.504461,judy,192.168.4.99,192.168.3.239,logout,svchost.exe,80,1161,1822,0.68,1,0,NZ,0,0,0
2026-05-27T19:48:00.504461,charlie,192.168.2.84,192.168.5.243,network_connection,python.exe,22,3002,2605,23.38,1,0,NZ,0,0,0
2026-05-22T05:16:48.504461,alice,192.168.4.94,192.168.4.79,login_failure,explorer.exe,80,435,6092,18.33,1,0,NZ,0,0,0
2026-05-28T08:57:22.504461,henry,192.168.4.137,192.168.4.9,process_created,bash,22,1374,5260,6.49,1,0,NZ,0,0,0
2026-05-20T13:21:56.504461,alice,192.168.3.159,192.168.3.251,network_connection,svchost.exe,80,1783,801,27.31,1,0,NZ,0,0,0
2026-05-14T08:26:11.504461,frank,192.168.4.99,192.168.3.239,logout,cmd.exe,22,1706,3242,15.33,1,0,NZ,0,0,0
2026-05-17T23:06:38.504461,grace,192.168.4.9,192.168.2.215,process_created,powershell.exe,443,2781,8677,23.64,1,0,NZ,0,0,0
2026-05-29T03:20:04.504461,ivan,192.168.2.123,192.168.3.126,privilege_escalation,ssh,22,1187,6295,21.9,1,0,NZ,0,0,0
2026-05-21T11:37:00.504461,ivan,192.168.4.164,192.168.5.243,file_access,powershell.exe,22,766,5504,1.07,1,0,NZ,0,0,0
2026-05-28T21:01:10.504461,charlie,192.168.4.79,192.168.2.84,privilege_escalation,bash,22,4140,1981,16.2,1,0,NZ,0,0,0
2026-05-24T22:57:06.504461,ivan,192.168.4.137,192.168.2.131,login_success,python.exe,443,1562,9324,16.51,1,0,NZ,0,0,0
2026-05-25T02:10:38.504461,henry,192.168.5.220,192.168.4.79,logout,powershell.exe,22,3028,1916,1.61,1,0,NZ,0,0,0
2026-05-31T15:24:39.504461,diana,192.168.4.82,192.168.2.123,policy_change,explorer.exe,443,3624,1297,26.22,1,0,NZ,0,0,0
2026-05-15T20:32:04.504461,bob,192.168.3.210,192.168.2.84,logout,bash,22,950,8067,9.46,1,0,NZ,0,0,0
2026-05-17T23:56:14.504461,admin,180.54.70.158,192.168.4.82,login_failure,mimikatz.exe,443,0,0,0.0,51,49,RU,0,0,1
2026-05-31T13:44:08.504461,frank,192.168.2.87,192.168.2.215,privilege_escalation,cmd.exe,80,3433,6049,24.67,1,0,NZ,0,0,0
2026-05-16T13:38:12.504461,judy,192.168.3.18,192.168.2.215,login_success,explorer.exe,22,1813,4593,7.55,1,0,NZ,0,0,0
2026-05-22T02:31:32.504461,eve,192.168.4.164,192.168.3.254,file_deleted,explorer.exe,22,3856,1097,1.54,1,0,NZ,0,0,0
2026-05-18T00:55:11.504461,ivan,192.168.4.79,192.168.2.131,login_failure,powershell.exe,443,360,1476,3.83,1,0,NZ,0,0,0
2026-06-11T00:34:43.504461,ivan,192.168.5.243,192.168.2.84,login_success,chrome.exe,22,4954,2771,3.8,1,0,NZ,0,0,0
2026-05-29T19:30:22.504461,judy,192.168.4.156,192.168.2.68,file_deleted,ssh,443,4695,5542,23.03,1,0,NZ,0,0,0
2026-05-29T02:22:19.504461,ivan,192.168.3.21,192.168.5.29,login_failure,cmd.exe,443,1752,6583,22.22,1,0,NZ,0,0,0
2026-05-14T19:19:24.504461,diana,192.168.4.94,192.168.3.210,file_access,explorer.exe,22,2028,9048,11.12,1,0,NZ,0,0,0
2026-05-15T08:24:02.504461,frank,192.168.1.107,192.168.5.243,process_created,ssh,80,1782,7943,13.39,1,0,NZ,0,0,0
2026-06-07T14:07:08.504461,diana,192.168.4.9,192.168.3.251,network_connection,svchost.exe,80,2014,3029,12.61,1,0,NZ,0,0,0
2026-06-09T20:29:57.504461,admin,50.97.166.73,192.168.4.137,service_started,nmap,8443,2752825,186,3111.68,1,0,KP,0,0,1
2026-06-07T13:41:56.504461,judy,192.168.3.126,192.168.5.220,file_modified,cmd.exe,80,3600,2587,1.8,1,0,NZ,0,0,0
2026-05-17T00:23:23.504461,charlie,192.168.4.82,192.168.4.99,file_modified,bash,22,3571,5419,8.78,1,0,NZ,0,0,0
2026-06-07T03:56:07.504461,eve,192.168.3.21,192.168.5.186,login_success,powershell.exe,443,3521,1834,13.47,1,0,NZ,0,0,0
2026-05-15T23:09:09.504461,bob,192.168.3.210,192.168.4.164,policy_change,chrome.exe,443,3988,2163,13.59,1,0,NZ,0,0,0
2026-05-24T13:02:43.504461,grace,192.168.2.215,192.168.2.68,file_deleted,explorer.exe,22,4317,8256,16.12,1,0,NZ,0,0,0
2026-06-11T02:34:55.504461,judy,192.168.3.21,192.168.3.90,file_access,bash,80,2185,7451,21.94,1,0,NZ,0,0,0
2026-05-15T19:24:08.504461,eve,192.168.3.18,192.168.4.94,file_modified,ssh,22,2590,5256,21.06,1,0,NZ,0,0,0
2026-06-02T01:04:43.504461,judy,50.97.166.73,192.168.3.159,service_started,wget,1337,229,183,1.59,1,0,US,0,0,1
2026-06-09T07:07:55.504461,ivan,192.168.2.131,192.168.2.215,network_connection,powershell.exe,443,2403,6016,15.71,1,0,NZ,0,0,0
2026-05-20T17:48:54.504461,frank,192.168.5.29,192.168.3.210,process_created,ssh,22,1753,9829,13.54,1,0,NZ,0,0,0
2026-06-05T02:23:46.504461,judy,192.168.5.29,192.168.3.254,login_success,python.exe,22,2992,1800,20.96,1,0,NZ,0,0,0
2026-05-21T20:06:43.504461,judy,192.168.2.84,192.168.4.79,network_connection,chrome.exe,80,2892,8910,3.27,1,0,NZ,0,0,0
2026-05-12T20:16:52.504461,charlie,192.168.3.254,192.168.3.90,file_modified,python.exe,22,4935,971,8.87,1,0,NZ,0,0,0
2026-06-05T19:58:23.504461,admin,136.127.233.183,192.168.3.18,network_connection,explorer.exe,9001,0,0,0.0,1,0,KP,0,1,1
2026-05-30T15:12:40.504461,alice,192.168.1.107,192.168.2.131,privilege_escalation,bash,443,4515,8745,24.06,1,0,NZ,0,0,0
2026-05-13T23:56:37.504461,bob,192.168.4.79,192.168.5.220,network_connection,svchost.exe,443,2538,8524,18.94,1,0,NZ,0,0,0
2026-06-06T14:09:40.504461,eve,192.168.5.220,192.168.4.99,file_modified,chrome.exe,443,102,1473,7.6,1,0,NZ,0,0,0
2026-05-25T15:06:40.504461,charlie,192.168.1.107,192.168.2.213,privilege_escalation,cmd.exe,22,4571,7733,29.8,1,0,NZ,0,0,0
2026-05-26T20:06:46.504461,frank,192.168.3.90,192.168.4.164,file_modified,chrome.exe,443,568,9596,16.19,1,0,NZ,0,0,0
2026-06-02T02:35:25.504461,henry,192.168.4.82,192.168.1.107,login_failure,powershell.exe,22,3040,2375,4.73,1,0,NZ,0,0,0
2026-05-29T05:08:20.504461,frank,192.168.4.82,192.168.4.79,network_connection,ssh,443,1544,5325,29.76,1,0,NZ,0,0,0
2026-05-28T04:50:31.504461,grace,192.168.3.254,192.168.5.220,process_created,explorer.exe,80,1269,5692,15.4,1,0,NZ,0,0,0
2026-06-05T13:35:57.504461,grace,192.168.3.251,192.168.5.186,login_failure,ssh,22,3849,8993,13.52,1,0,NZ,0,0,0
2026-05-13T20:20:29.504461,admin,180.54.70.158,192.168.3.251,file_modified,python.exe,8443,2690309,283,2186.37,1,0,RU,0,0,1
2026-05-29T01:20:07.504461,charlie,192.168.4.79,192.168.5.220,file_modified,python.exe,80,2613,4626,20.56,1,0,NZ,0,0,0
2026-05-28T20:53:13.504461,eve,192.168.5.186,192.168.3.90,policy_change,powershell.exe,80,1610,9850,26.13,1,0,NZ,0,0,0
2026-05-17T02:13:06.504461,ivan,192.168.5.243,192.168.2.123,login_success,python.exe,22,893,6137,21.26,1,0,NZ,0,0,0
2026-06-09T15:13:18.504461,ivan,192.168.4.82,192.168.2.131,policy_change,powershell.exe,80,2616,6599,15.24,1,0,NZ,0,0,0
2026-05-23T15:11:21.504461,diana,192.168.5.220,192.168.2.68,file_modified,explorer.exe,80,2209,8819,9.81,1,0,NZ,0,0,0
2026-06-04T16:44:16.504461,eve,192.168.1.107,192.168.5.186,privilege_escalation,explorer.exe,22,450,568,6.92,1,0,NZ,0,0,0
2026-05-24T13:03:47.504461,judy,192.168.5.220,192.168.3.126,file_modified,explorer.exe,443,4008,4538,9.85,1,0,NZ,0,0,0
2026-05-18T20:25:48.504461,frank,192.168.4.99,192.168.2.87,policy_change,svchost.exe,80,4798,6760,20.08,1,0,NZ,0,0,0
2026-05-20T22:04:23.504461,frank,192.168.3.210,192.168.2.87,privilege_escalation,chrome.exe,80,2035,2667,20.51,1,0,NZ,0,0,0
2026-05-26T00:39:04.504461,ivan,192.168.3.18,192.168.4.79,policy_change,powershell.exe,22,4744,1129,12.24,1,0,NZ,0,0,0
2026-05-30T13:57:41.504461,charlie,192.168.4.79,192.168.3.210,file_access,svchost.exe,22,3461,8702,14.28,1,0,NZ,0,0,0
2026-05-26T20:14:48.504461,judy,192.168.2.131,192.168.1.107,policy_change,ssh,443,916,1452,9.21,1,0,NZ,0,0,0
2026-05-21T06:22:58.504461,bob,192.168.3.18,192.168.3.159,privilege_escalation,chrome.exe,22,985,4115,22.86,1,0,NZ,0,0,0
2026-06-11T11:03:11.504461,ivan,192.168.4.164,192.168.2.123,file_modified,explorer.exe,443,1422,1283,13.81,1,0,NZ,0,0,0
2026-05-23T23:23:03.504461,judy,192.168.4.94,192.168.2.68,policy_change,svchost.exe,80,3557,8442,20.7,1,0,NZ,0,0,0
2026-05-31T01:30:25.504461,bob,192.168.3.251,192.168.4.9,file_deleted,ssh,22,505,6600,19.94,1,0,NZ,0,0,0
2026-06-01T22:08:04.504461,diana,192.168.2.87,192.168.4.9,network_connection,powershell.exe,443,2453,8699,22.61,1,0,NZ,0,0,0
2026-06-01T00:22:58.504461,ivan,192.168.3.251,192.168.4.137,file_modified,python.exe,22,2582,1087,3.14,1,0,NZ,0,0,0
2026-05-29T23:09:01.504461,eve,192.168.3.126,192.168.3.18,file_deleted,python.exe,80,1770,9233,20.47,1,0,NZ,0,0,0
2026-05-28T08:11:29.504461,ivan,128.163.181.51,192.168.3.159,process_created,svchost.exe,443,1037768,353,833.99,1,0,KP,0,0,1
2026-05-19T03:37:39.504461,bob,192.168.2.131,192.168.5.220,logout,chrome.exe,443,4834,8874,13.71,1,0,NZ,0,0,0
2026-05-21T18:25:24.504461,alice,192.168.4.79,192.168.2.131,login_failure,svchost.exe,443,1099,1760,21.63,1,0,NZ,0,0,0
2026-05-23T02:31:44.504461,bob,192.168.5.29,192.168.4.99,logout,explorer.exe,80,1077,6463,3.92,1,0,NZ,0,0,0
2026-05-25T16:10:02.504461,bob,192.168.4.94,192.168.4.99,process_created,powershell.exe,80,1651,1287,4.05,1,0,NZ,0,0,0
2026-06-09T16:43:46.504461,svc_backup,57.6.248.195,192.168.4.79,file_access,explorer.exe,9001,63,265,1.62,1,0,CN,0,0,1
2026-05-23T12:44:19.504461,frank,192.168.3.254,192.168.4.94,login_success,ssh,80,4655,5804,5.61,1,0,NZ,0,0,0
2026-06-09T13:57:25.504461,ivan,192.168.1.107,192.168.5.154,logout,svchost.exe,22,822,295,14.11,1,0,NZ,0,0,0
2026-05-28T17:15:41.504461,charlie,192.168.3.159,192.168.3.251,privilege_escalation,cmd.exe,443,1442,6969,24.97,1,0,NZ,0,0,0
2026-06-09T08:38:25.504461,frank,192.168.2.213,192.168.5.154,policy_change,ssh,443,308,7347,18.25,1,0,NZ,0,0,0
2026-06-01T22:45:10.504461,frank,192.168.4.164,192.168.2.84,file_access,explorer.exe,443,931,2635,12.97,1,0,NZ,0,0,0
2026-05-22T11:17:08.504461,ivan,192.168.4.82,192.168.4.79,file_modified,python.exe,80,1780,5204,27.05,1,0,NZ,0,0,0
2026-05-18T10:13:54.504461,diana,192.168.4.99,192.168.4.99,logout,cmd.exe,80,553,4052,27.62,1,0,NZ,0,0,0
2026-05-20T06:01:38.504461,bob,192.168.2.131,192.168.1.107,login_failure,chrome.exe,22,3896,5771,20.22,1,0,NZ,0,0,0
2026-06-03T10:18:48.504461,diana,192.168.1.107,192.168.5.186,file_modified,cmd.exe,443,4493,7713,8.24,1,0,NZ,0,0,0
2026-05-18T02:35:50.504461,frank,192.168.2.87,192.168.3.254,login_success,svchost.exe,22,155,7410,10.91,1,0,NZ,0,0,0
2026-06-02T06:02:05.504461,judy,192.168.4.164,192.168.4.79,file_access,ssh,443,1143,7886,5.34,1,0,NZ,0,0,0
2026-06-04T03:06:04.504461,ivan,136.143.133.125,192.168.3.18,network_connection,chrome.exe,443,4642082,271,2324.74,1,0,KP,0,0,1
2026-05-15T20:29:56.504461,eve,192.168.4.99,192.168.3.21,file_deleted,powershell.exe,22,4602,2334,8.72,1,0,NZ,0,0,0
2026-06-04T14:25:49.504461,judy,192.168.5.186,192.168.3.210,logout,bash,80,3212,2629,8.44,1,0,NZ,0,0,0
2026-05-27T16:49:29.504461,grace,192.168.2.68,192.168.4.94,network_connection,cmd.exe,22,600,6740,8.83,1,0,NZ,0,0,0
